sample,control_substep,physics_tick,robot_0.lift,robot_0.arm,robot_0.yaw,robot_0.pitch,robot_0.roll,robot_0.grip_pos,robot_0.base_fwd,robot_0.base_strafe,robot_0.base_turn,robot_1.lift,robot_1.arm,robot_1.yaw,robot_1.pitch,robot_1.roll,robot_1.grip_pos,robot_1.base_fwd,robot_1.base_strafe,robot_1.base_turn
673,1,8080,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.176,0.0,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.154,0.0
673,2,8084,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.198,0.0,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.132,0.0
674,0,8088,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.22,0.0,0.0,0.9620823,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.11,0.0
674,1,8092,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.242,0.0,0.0,0.9364157,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.088,0.0
674,2,8096,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.264,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.066,0.0
675,0,8100,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.286,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.044,0.0
675,1,8104,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.308,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.022,0.0
675,2,8108,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.33,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
676,0,8112,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.352,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
676,1,8116,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.374,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
676,2,8120,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.396,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
677,0,8124,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.374,0.022,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
677,1,8128,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.352,0.044,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
677,2,8132,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.33,0.066,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
678,0,8136,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.308,0.088,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
678,1,8140,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.286,0.11,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
678,2,8144,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.264,0.132,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
679,0,8148,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.242,0.154,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.022,0.0
679,1,8152,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.22,0.176,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.044,0.0
679,2,8156,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.198,0.198,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.066,0.0
680,0,8160,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.176,0.176,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.088,0.0
680,1,8164,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.154,0.154,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.11,0.0
680,2,8168,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.132,0.132,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.132,0.0
681,0,8172,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.11,0.11,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.022,0.154,0.0
681,1,8176,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.088,0.088,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.044,0.176,0.0
681,2,8180,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.066,0.066,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.066,0.198,0.0
682,0,8184,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.044,0.044,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.044,0.176,0.0
682,1,8188,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.022,0.022,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.022,0.154,0.0
682,2,8192,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.132,0.0
683,0,8196,0.99521166,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.11,0.0
683,1,8200,0.96954495,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.088,0.0
683,2,8204,0.9438783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.066,0.0
684,0,8208,0.9438783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.044,0.0
684,1,8212,0.9438783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.022,0.0
684,2,8216,0.9438783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
685,0,8220,0.91821164,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
685,1,8224,0.892545,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
685,2,8228,0.86687833,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
686,0,8232,0.86687833,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
686,1,8236,0.86687833,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
686,2,8240,0.86687833,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
687,0,8244,0.86687833,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
687,1,8248,0.86687833,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
687,2,8252,0.86687833,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
688,0,8256,0.86687833,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
688,1,8260,0.86687833,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
688,2,8264,0.86687833,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
689,0,8268,0.892545,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
689,1,8272,0.91821164,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
689,2,8276,0.9438783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
690,0,8280,0.96954495,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
690,1,8284,0.99521166,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
690,2,8288,1.0208783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
691,0,8292,1.046545,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.022,0.0,0.0
691,1,8296,1.0722116,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.044,0.0,0.0
691,2,8300,1.0978783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.066,0.0,0.0
692,0,8304,1.0978783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.088,0.0,0.0
692,1,8308,1.0978783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.11,0.0,0.0
692,2,8312,1.0978783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.132,0.0,0.0
693,0,8316,1.0978783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.11,0.0,0.0
693,1,8320,1.0978783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.088,0.0,0.0
693,2,8324,1.0978783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.066,0.0,0.0
694,0,8328,1.0978783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.044,0.0,0.0
694,1,8332,1.0978783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.022,0.0,0.0
694,2,8336,1.0978783,0.0009782858,0.08390491,-8.326673e-17,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
695,0,8340,1.0978783,0.021144953,0.08390491,0.09166667,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
695,1,8344,1.0978783,0.041311618,0.08390491,0.18333334,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
695,2,8348,1.0978783,0.061478287,0.08390491,0.275,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
696,0,8352,1.0978783,0.08164495,0.08390491,0.36666667,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.022,0.0
696,1,8356,1.0978783,0.10181162,0.08390491,0.45833334,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.044,0.0
696,2,8360,1.0978783,0.12197828,0.08390491,0.55,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.066,0.0
697,0,8364,1.0978783,0.14214495,0.08390491,0.64166665,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.088,0.0
697,1,8368,1.0978783,0.16231161,0.08390491,0.73333335,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.11,0.0
697,2,8372,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.132,0.0
698,0,8376,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.154,0.0
698,1,8380,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.176,0.0
698,2,8384,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.198,0.0
699,0,8388,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.176,0.0
699,1,8392,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.154,0.0
699,2,8396,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.132,0.0
700,0,8400,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.11,0.0
700,1,8404,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.088,0.0
700,2,8408,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,-0.066,0.0
701,0,8412,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,-0.022,-0.044,0.0
701,1,8416,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,-0.044,-0.022,0.0
701,2,8420,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,-0.066,2.0816682e-17,0.0
702,0,8424,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,-0.044,0.0,0.0
702,1,8428,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,-0.022,0.0,0.0
702,2,8432,1.0978783,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
703,0,8436,1.1235449,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
703,1,8440,1.1492116,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
703,2,8444,1.1748784,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
704,0,8448,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
704,1,8452,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
704,2,8456,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.91074896,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
705,0,8460,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.9364157,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
705,1,8464,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.9620823,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
705,2,8468,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
706,0,8472,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
706,1,8476,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
706,2,8480,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,0.0,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
707,0,8484,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.022,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
707,1,8488,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.044,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
707,2,8492,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.066,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.0,0.0
708,0,8496,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.088,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.022,0.0
708,1,8500,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.11,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.044,0.0
708,2,8504,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.132,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.066,0.0
709,0,8508,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.154,0.07333333,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.088,0.0
709,1,8512,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.176,0.14666666,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.11,0.0
709,2,8516,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.198,0.22,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.132,0.0
710,0,8520,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.22,0.29333332,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.154,0.0
710,1,8524,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.242,0.36666667,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.176,0.0
710,2,8528,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.264,0.44,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.198,0.0
711,0,8532,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.286,0.5133333,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.22,0.0
711,1,8536,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.308,0.58666664,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.242,0.0
711,2,8540,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.33,0.66,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.264,0.0
712,0,8544,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.352,0.73333335,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.286,0.0
712,1,8548,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.374,0.8066667,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.308,0.0
712,2,8552,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.396,0.88,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.33,0.0
713,0,8556,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.374,0.8066667,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.352,0.0
713,1,8560,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.352,0.73333335,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.374,0.0
713,2,8564,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,0.0,-0.33,0.66,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.396,0.0
714,0,8568,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,-0.022,-0.308,0.58666664,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.418,0.0
714,1,8572,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,-0.044,-0.286,0.5133333,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.44,0.0
714,2,8576,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,-0.066,-0.264,0.44,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.462,0.0
715,0,8580,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,-0.088,-0.242,0.36666667,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.022,0.44,0.0
715,1,8584,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,-0.11,-0.22,0.29333332,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.044,0.418,0.0
715,2,8588,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,-0.132,-0.198,0.22,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.066,0.396,0.0
716,0,8592,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,-0.154,-0.176,0.14666666,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.044,0.418,0.0
716,1,8596,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,-0.176,-0.154,0.07333333,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.022,0.44,0.0
716,2,8600,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,-0.198,-0.132,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.0,0.462,0.0
717,0,8604,1.2,0.18247828,0.08390491,0.825,-0.008533806,0.103,-0.22,-0.11,0.0,0.987749,0.19900946,0.0051598805,0.018618533,-0.0050324956,0.103,0.022,0.44,0.0
